Folio,Rfc,Razón social,Rubro,Misión,Valores,Actividad,Activo circulante,Activo fijo,Activo diferido,Pasivo,Patrimonio,Ingreso por donativos_Monto efectivo,Ingreso por donativos_Monto especie,Donativos otorgados_Monto efectivo,Donativos otorgados_Monto especie,Integrantes del órgano de gobierno,Monto salario,Plantilla laboral,Voluntarios,Monto salarios,Ingresos relacionados_Monto,Ingresos no relacionados_Monto,Destino de donativos_Monto,Número de beneficiados,Monto nacional operación,Monto nacional admin,Monto extranjero operación,Monto extranjero admin,ref
TRANS007881/2025,BAG000914U48,BANCO DE ALIMENTOS DE GUANAJUATO AC,Organizaciones civiles y fideicomisos asistenciales,"ALIMENTAR A LAS FAMILIAS POBRES DEL MUNICIPIO DE GUANAJUATO, PARA CONDUCIRLAS A UN CRECIMIENTO AUTOSUSTENTABLE, CONCENTRÁNDONOS EN NIÑOS MENORES DE 7 AÑOS, MUJERES EMBARAZADAS Y ADULTOS MAYORES. ASÍ MISMO, DETECTAR Y CANALIZAR PROBLEMAS SOCIALES QUE IMPIDAN EL DESARROLLO INTEGRAL DE LAS FAMILIAS; PRINCIPALMENTE AQUELLOS PROBLEMAS QUE PUEDAN ANULAR EL IMPACTO DE NUESTRA ACCIÓN PRINCIPAL (ALIMENTAR).","FILANTROPÍA, SOLIDARIDAD, JUSTICIA SOCIAL, HONESTIDAD, LEALTAD, CONSTANCIA Y ESPÍRITU DE SERVICIO.",Asistenciales,11314757.28,10731334.01,0.03,322716.37,21723374.95,1698046.3599999999,704093.68,0.0,0.0,"LILIANA AVALOS SANDOVAL,RODOLFO ARROYO LOMELI,JUAN FERNANDO CALDERON CABELLO,JOSE LUIS ROMERO HICKS",538389.27,14,76,2414799.56,12845668.59,0.0,3296578.0,11271.0,5532215.58,252774.61,0.0,0.0,data/2024/BAG000914U48.xlsx
TRANS001664/2025,PBT910610SP2,PATRONATO DE BOMBEROS DE TAPACHULA AC,Organizaciones civiles y fideicomisos de desarrollo social,"PROPORCIONAR LA AYUDA DE FORMA GRATUITA A LA POBLACIÓN EN GENERAL ANTE SITUACIONES DE EMERGENCIAS, SIN DISTINCIÓN DE CREDO, RAZA, CLASE SOCIAL O INCLINACIONES POLÍTICAS; CON EL ÚNICO OBJETIVO DE SALVAGUARDAR LAS VIDAS HUMANAS, ECOSISTEMA, BIENES MATERIALES MINIMIZANDO LOS DAÑOS COLATERALES AL PAÍS. UTILIZANDO DE INMEDIATO TODA LA INFRAESTRUCTURA DISPONIBLE; RECURSOS HUMANOS, ECONÓMICOS Y TECNOLÓGICOS. EN ESTRECHA COORDINACIÓN INTERINSTITUCIONAL DE LOS TRES ORDENES DE GOBIERNO, EMPRESARIALES Y SOCIALES.","CONTINUAR SIENDO UNA INSTITUCIÓN SÓLIDA Y CONFIABLE, CON PERSONAL PROFESIONAL EN BÚSQUEDA Y RESCATE EN INMUEBLES COLAPSADOS, COMBATE Y EXTINCIÓN DE INCENDIOS, ATENCIÓN PRE-HOSPITALARIA, RESCATE DE PERSONAS Y EXTRACCIÓN VEHICULAR, MANEJO Y CONTROL DE DERRAME DE HIDROCARBUROS Y MATERIALES PELIGROSOS,",Desarrollo social,178662.0,3900480.0,0.0,150296.0,3928846.0,468150.0,0.0,0.0,0.0,"CLEMENTE MIGUEL LOPEZ ZEPEDA,HERBERT ANTONIO ENRIQUE SCHROEDER BEJARANO,OSCAR TENORIO TENORIO,CARLOS DIAZ HERNANDEZ,FRANCISCO LIY LAMSHING,ABEL VICTORIO DE LA CRUZ",0.0,0,0,0.0,0.0,0.0,150000.0,56.0,1360521.0,48503.0,0.0,0.0,data/2024/PBT910610SP2.xlsx
TRANS002697/2025,ICO5202219X4,INSTITUTO CULTURAL DE OCCIDENTE AC,Organizaciones civiles y fideicomisos educativos,"RESPONDER A LOS RETOS DEL MUNDO ACTUAL GLOBALIZADO QUE, EN SU AFÁN DE MEJORAR A LA SOCIEDAD, MARGINA A LOS POBRES Y CREA UN VACÍO ESPIRITUAL DE VALORES. FORMAR INTEGRALMENTE A HOMBRES Y MUJERES PROMOTORES DE LA DIGNIDAD DEL SER HUMANO, DE LA SOLIDARIDAD ENTRE LOS PUEBLOS Y CONSTRUCTORES DE UNA NUEVA HUMANIDAD, EJERCIENDO UN LIDERAZGO POSITIVO/CONSTRUCTIVO EN LA COMUNIDAD.",UNIÓN-RESPETO-RESPONSABILIDAD-GENEROSIDAD-CARIDAD-PAZ,Educativa,92397308.14,12961525.07,6520.0,2822641.1,102542712.11,1215000.0,29000.0,3000.0,0.0,"ANDRES DANIEL OSUNA NAVARRO,FELIPE AGUIRRE LIZARRAGA,SILVINA VENEGAS ARREOLA,BEATRIZ ESTHELA RODRIGUEZ HERMOSILLO,RAUL RICO GONZALEZ,GILBERTO OSUNA MORENO,HECTOR FRANCISCO ENCARNACION GODINEZ CARRILLO,RAMON CERRATOS RIOS,CARLOS ABRAHAM ZAMORA LOPEZ,GERARDO CUSTODIO LOPEZ",2620705.0,267,0,49989581.0,95879076.0,0.0,1215000.0,6767.0,83671427.0,11151992.0,0.0,0.0,data/2024/ICO5202219X4.xlsx
TRANS006845/2025,FUN9301081I5,FUNDACION UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO AC,Organizaciones civiles y fideicomisos de apoyo económico de donatarias autorizadas,"APOYAR A LA UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO EN LA CONSECUCIÓN DE SUS TRES OBJETIVOS BÁSICOS: LA DOCENCIA, LA INVESTIGACIÓN Y LA DIFUSIÓN DE LA CULTURA, Y FORTALECER SU IMAGEN MEDIANTE APORTACIONES DE CARÁCTER ECONÓMICO, SOCIAL O MORAL, ASÍ COMO COADYUVAR CON ELLA EN SUS TAREAS DE ENLACE CON LOS SECTORES PÚBLICO, PRIVADO Y SOCIAL.","CONSTITUIRSE COMO UN REFERENTE A NIVEL NACIONAL E INTERNACIONAL EN LAS TAREAS DE POSIBILITAR A MUCHOS JÓVENES MEXICANOS LA REALIZACIÓN DE SUS ESTUDIOS SUPERIORES, Y CONTRIBUIR DE ESTA FORMA A ALCANZAR OBJETIVOS MÁS JUSTOS DE INCLUSIÓN SOCIAL, BRINDANDO MEJORES OPORTUNIDADES DE EDUCACIÓN MEDIA Y SUP",Apoyo económico de donatarias autorizadas  ,290046461.0,29257945.0,21715017.0,25425525.0,315593898.0,283069557.0,5105889.0,66446788.0,0.0,"LIC. DIONISIO ALFREDO MEADE Y GARCÍA DE LEÓN,LEONARDO LOMELI VANEGAS,ELSA BEATRIZ GARCIA BOJORGES,ALFREDO HARP HELU,MARIA TERESA GOMEZ MONT Y URUETA,MARIA ELENA VAZQUEZ NAVA",0.0,243,0,43983214.0,29603917.0,40228272.0,212577594.0,34713.0,101597108.0,9411231.0,0.0,0.0,data/2024/FUN9301081I5.xlsx
TRANS004941/2025,CPU6209278V3,COLEGIO PUEBLA AC,Organizaciones civiles y fideicomisos educativos,"LA IMPORTACION DE ENSEÑANZAS CON AUTORIZADO Y RECONOCIMIENTO DE VALIDEZ OFICIAL EN LOS TERMINOS DE LA LEY GENERAL DE EDUCACION EN LOS NIVELES EDUCATIVOS DE PREESCOLAR, PRIMARIA, SECUNDARIA, VOCACIONALES INCLUSIVE UNIVERSIDAD POSTGRADOS Y MAESTRIA.","POR TODOS LOS MEDIOS Y DE ACUERDO A NUESTRO OBJETO SOCIAL Y APEGO A LA LEY GENERAL DE EDUCACION, REALIZAR LAS ACTIVIDADES NECESARIAS PARA ALCAZAR LA INSTRUCCION ESCOLAR A TODOS LOS NIVELES DE LA SOCIEDAD.",Educativa,503881.0,11627719.0,0.0,3371906.0,8759694.0,93384.0,0.0,0.0,0.0,"PAULA ANGELICA AGUILAR OCHOA,ISABEL CRISTINA CORTES MEDELLIN",703078.0,91,0,12687518.0,19392118.0,0.0,2780554.0,182.0,15419730.0,4211959.0,0.0,0.0,data/2024/CPU6209278V3.xlsx
TRANS006943/2025,OCE060407KC6,OCEANUS AC,Organizaciones civiles y fideicomisos ecológicos,"LA MISIÓN DE OCEANUS ES DESARROLLAR Y APLICAR LAS TÉCNICAS Y ACCIONES NECESARIAS PARA CONTRIBUIR A LA RESILIENCIA, CONSERVACIÓN Y SUSTENTABILIDAD DE LOS RECURSOS COSTEROS Y MARINOS.","HONESTIDAD, EXPERIENCIA, CONFIANZA, CREATIVIDAD Y CORAZÓN",Ecológicos,7891555.0,1287935.0,0.0,79010.0,9100480.0,5768468.88,0.0,0.0,0.0,"MIGUEL ANGEL GARCIA SALGADO,GABRIELA GEORGINA NAVA MARTINEZ",0.0,10,13,621435.0,25481.0,0.0,4679920.0,2450000.0,5058218.0,162661.09,0.0,0.0,data/2024/OCE060407KC6.xlsx
TRANS008753/2025,FCM180920JT9,FUNDACION CHIAPANECA PARA MUJERES MIGRANTES AC,Organizaciones civiles y fideicomisos asistenciales,"CONSEGUIR QUE MUJERES VICTIMA DE VIOLENCIA DE GENERO PASEN A SER SOBREVIVIENTES, ATENDIENDO A SU DESARROLLO PERSONAL PARA SU INCORPORACION A LA SOCIEDAD EN EL AMBITO LABORAL Y SOCIAL, ASI COMO A LAS MUJERES, HOMBRES, NIÑOS Y NIÑAS DE LA CALLE, GENERANDO ALIANZAS CON EMPRESAS, SOCIEDAD Y GOBIERNO","IGUALDAD, DIGNIDAD, COMPROMISO Y HONESTIDAD, FOMENTANDO LA AYUDA MUTUA ENTRE LA SOCIEDAD",Asistenciales,10068.0,2.0,0.0,2948.0,7122.0,451162.0,27850.0,0.0,0.0,"WENDY YAZMIN SANDOVAL GOMEZ,FABIOLA MERCEDES DIAZ ROVELO,CRUZ ANGEL DIAZ GUZMAN",0.0,4,0,206497.0,0.0,0.0,479012.0,900.0,479012.0,0.0,0.0,0.0,data/2024/FCM180920JT9.xlsx
TRANS001201/2025,CTS060707NM9,CENTRO DE TRANSPORTE SUSTENTABLE DE MEXICO AC,Organizaciones civiles y fideicomisos ecológicos,"PROMOVER, REALIZAR Y DIFUNDIR EL EXAMEN DE LOS TEMAS AMBIENTALES DESDE LA PERSPECTIVA DEL DESARROLLO SUSTENTABLE TANTO A NIVEL NACIONAL COMO INTERNACIONAL.","INTEGRIDAD, INNOVACIÓN, URGENCIA, INDEPENDENCIA Y RESPETO.",Ecológicos,25679757.0,991750.0,0.0,11096817.0,15574690.0,121782090.0,0.0,0.0,0.0,"ENRIQUE NORTEN ROSENFELD,WORLD RESOURCES INSTITUTE,JOSE ARISTEO SARU-KHAN KERMEZ,CECILIA MARTINEZ LEAL,IGNACIO LUIS GARCIA ALBARRAN,EUGENE CHRISTOPHER TOWLE WACHENHEIM,ROLANDO NÚÑEZ BAZA,SERGIO CHAGOYA DIAZ,ERNESTO EDUARDO HANHAUSEN MARISCAL,ADRIANA DE ALMEIDA LOBO",0.0,74,9,98499113.0,13265352.0,0.0,121782090.0,4750000.0,117573144.67,5126781.22,0.0,0.0,data/2024/CTS060707NM9.xlsx
TRANS007156/2025,FGC0905229T2,FUNDACION GUADALAJARA COUNTRY CLUB AC,Organizaciones civiles y fideicomisos de apoyo económico de donatarias autorizadas,"FOMENTAR EL DESARROLLO DE LAS COMUNIDADES VULNERABLES DE JALISCO, MEDIANTE LA GESTION DE RECURSOS ECONOMICOS, MATERIALES Y HUMANOS PROMOVIDOS ENTRE PERSONAS E INSTITUCIONES AFINES.","SOMOS UNA INSTITUCION SOLIDA QUE GENERA CAMBIOS POSITIVOS EN SUS BENEFICIARIOS, RECONOCIDA COMO UN MEDIO EFECTIVO DE FILANTROPIA, SUSTENTADA POR SUS BENEFACTORES.",Apoyo económico de donatarias autorizadas  ,26466104.0,0.0,5654403.0,5658728.0,26461779.0,6715788.0,164376.0,44625.0,0.0,"VIVIANE CHARPENEL CORVERA,LORENA ALVAREZ CORCUERA,RODRIGO LAZO CORVERA,GUILLERMO CARRILLO VILLASEÑOR,MARIA CRISTINA CITLALLI VILLAVA ALBERU,LORENA MARIA GUADALUPE TOPETE SEÑKOWSKI,MARIA DEL ROCIO ROSALES ARANGUREN,MARIA DE LOURDES LARES ROJAS,CRISTOBAL ALVAREZ PINTADO,VICTOR ESPONDA DUBIN,GUILLERMO TAPIA MORENO,LUZ VILLASEÑOR PARRA,SUSANA DE MATER GARCIA RODRIGUEZ,CARLOS ALBERTO ROBLES FERNANDEZ,ALFONSO URREA MARTIN",0.0,0,45,0.0,2514357.12,0.0,7295824.96,559.0,7340449.9399999995,519880.09,0.0,0.0,data/2024/FGC0905229T2.xlsx
TRANS001474/2025,UAC0401217L1,UNIVERSIDAD ANAHUAC DE CHIHUAHUA SC,Organizaciones civiles y fideicomisos de apoyo económico de donatarias autorizadas,"FACILITAR EL PROCESO DE FORMACIÓN Y DESARROLLO DE PERSONAS INTEGRAS QUE, POR SU EXCELENCIA, PREPARACIÓN PROFESIONAL Y CULTURAL DE NIVEL INTERNACIONAL, POR SU PROFUNDA FUNDACIÓN HUMANA Y MORAL INSPIRADA EN LOS VALORES PERENNES DEL HUMANISMO Y POR SU GENUINA CONCIENCIA SOCIAL, SEAN LIDERES DE ACCIÓN POSITIVA.","LIDERAZGO, DESARROLLO DE PERSONAS INTEGRAS, ENTUSIASMO, CALIDEZ HUMANA, PROFESIONALISMO, TRABAJO EN EQUIPO.",Apoyo económico de donatarias autorizadas  ,42342.0,3905312.0,1.0,1.0,3947654.0,0.0,0.0,0.0,0.0,XXX,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/2024/UAC0401217L1.xlsx
TRANS007359/2025,FOB071130E21,FACTOR OBRERO AC,Organizaciones civiles y fideicomisos asistenciales,"SATISFACER LAS NECESIDADES DEL TRABAJO Y SU FAMILIA A TRAVÉS DE LA GESTIÓN DE APOYO ECONÓMICO, EN ESPECIE Y ASISTENCIA.","",Asistenciales,51325.0,25973.0,0.0,509550.0,432252.0,3289283.0,0.0,0.0,0.0,"EMILIO DE JESUS RAMIREZ GUERRERO,J. SALOME MARIN CASTILLO,CRUZ FELIPE FRAGOSO PORTALES,FABIAN ALEJANDRO FLORES VAZQUEZ,",0.0,0,5,0.0,3289283.0,0.0,3125221.0,715.0,3356186.0,27223.0,0.0,0.0,data/2024/FOB071130E21.xlsx
TRANS008048/2025,FTO140423JB1,FRANCISCO TOLEDO AC,Organizaciones civiles y fideicomisos culturales,"PROTEGER, CONSERVAR Y RESTAURAR LAS OBRAS  ARTÍSTICAS DE FRANCISCO TOLEDO, ASÍ COMO LAS INSTITUCIONES QUE FUNDÓ. APOYAR ACTIVIDADES EDUCATIVAS Y DE INVESTIGACIÓN, AL TIEMPO QUE SE PROMUEVE Y DIFUNDE EL ARTE Y LA CULTURA.  LA MISIÓN ES PRESERVAR EL LEGADO DEL ARTISTA  A TRAVÉS DE ACCIONES COHERENTES SIGUIENDO LA IDEOLOGÍA QUE DEJÓ TRAZADA.","COMPROMISO SOCIAL, RESPONSABILIDAD, RESPETO, COMUNICACIÓN.",Culturales,1684605.0,596287.0,0.0,6898.0,2273994.0,804335.0,0.0,1007331.0,0.0,"BENJAMIN LOPEZ ELLITSGAARD-RASMUSSEN,LAUREANA CAMILA LOPEZ RAMIREZ,NATALIA LOPEZ DE PAZ,DIEGO JERONIMO LOPEZ RAMIREZ,SARA OLIVIA LOPEZ ELLITSGAARD-RASMUSSEN",0.0,0,6,0.0,345647.0,0.0,989893.0,51340.0,1284033.0,18807.0,0.0,0.0,data/2024/FTO140423JB1.xlsx
TRANS009056/2025,FIN081001EZ9,FUNDACION INCLUYEME IAP,Organizaciones civiles y fideicomisos asistenciales,"PROMOVER E IMPLEMENTAR ACCIONES, DESDE UN ENFOQUE DE DERECHOS, QUE INCIDAN EN LA PLENA INCLUSIÓN DE LAS PERSONAS ADULTAS CON DISCAPACIDAD INTELECTUAL EN TODAS LAS ESFERAS DE SU ENTORNO Y QUE CONTRIBUYAN EN MEJORAR SU CALIDAD DE VIDA.","SER LA FUNDACIÓN REFERENTE Y DE VANGUARDIA EN TEMAS DE INCLUSIÓN DE LAS PERSONAS CON DISCAPACIDAD INTELECTUAL EN LA VIDA ADULTA, MEJORANDO SU CALIDAD DE VIDA A PARTIR DE UN ENFOQUE SISTÉMICO EN EL QUE SE CONSIDERA EL TRABAJO INDIVIDUAL, CON LAS FAMILIAS Y CON LA SOCIEDAD.",Asistenciales,178489.0,1171.0,0.0,131737.0,47923.0,6674363.0,0.0,0.0,0.0,"ENRIQUE GRAPA MARKUSCHAMER,JUAN CARLOS BRANIFF HIERRO,BENJAMIN LLANO OBREGON,ARMANDO GREGORIO MARTINEZ REYES,RITA AIDA FEINER CHELMINSKY,LUIS ADRIAN IBARROLA RODRIGUEZ",0.0,22,0,3804901.0,24257.0,0.0,6963663.0,744.0,6963663.0,86408.0,0.0,0.0,data/2024/FIN081001EZ9.xlsx
TRANS002700/2025,BAM0503295N3,BOMBEROS AMIGOS IAP,Organizaciones civiles y fideicomisos de apoyo económico de donatarias autorizadas,"OTORGAR A LA POBLACION EN GENERAL UN SERVICIO EN LAS EMERGENCIAS DE MANERA RAPIDA, OPORTUNA, CON PERSONAL COMPETENTE, ASI COMO OFRECER TODA CLASE DE ASESORIA A BOMBEROS, PROFESIONISTAS Y/O EMPRESARIOS QUE DESEEN FORMAR CUERPOS DE BOMBEROS EN TODO EL ESTADO DE SINALOA Y EN NUESTRA REPUBLICA MEXICANA","SOLIDARIDAD, GENEROSIDAD, VALENTIA Y RESPETO",Apoyo económico de donatarias autorizadas  ,3609446.67,679224.18,0.0,9405.05,4279265.8,704362.33,109249.91,0.0,0.0,"JORGE JULIAN CHAVEZ MURILLO,EMILIO ALVARO GASTELUM BON,ROBERTO BRAVO GARCIA,JESUS EUSEBIO TERAN SOTO,JOSE JUAN ARMENTA PICO,MONICA ALEJANDRA OLIVIERI GARCIA,JULIA CHAVEZ GARZA,ALMA DELIA ANGULO PEREZ",213000.0,2,15,282970.17,532562.33,0.0,0.0,0.0,846036.37,230741.67,0.0,0.0,data/2024/BAM0503295N3.xlsx
TRANS000206/2025,FDC150717BVA,FUNDACION DR CABEZA DE VACA AC,Organizaciones civiles y fideicomisos asistenciales,"SOMOS UNA ORGANIZACIÓN DE LA SOCIEDAD CIVIL SIN ÁNIMOS DE LUCRO, QUE APOYAMOS A LAS PERSONAS DE ESCASOS RECURSOS QUE SUFREN DE PIE DIABÉTICO PARA QUE PUEDAN ACCEDER A UN TRATAMIENTO DIGNO, EFECTIVO Y DE CALIDAD; BUSCANDO CON ESTO REDUCIR LOS ÍNDICES DE AMPUTACIÓN POR DICHO PADECIMIENTO, A TRAVÉS DE LA ALIANZA CON LA CLÍNICA DE PIE DIABÉTICO DEL DR. FRANCISCO CABEZA DE VACA.","INTEGRIDAD,EMPÁTICOS,GENEROSIDAD,LEALTAD, RESPETO,TRABAJO EN EQUIPO, HUMILDAD,TRANSPARENCIA,SOLIDARIDAD, RESPONSABILIDAD,COMPROMISO,AGRADECIMIENTO.",Asistenciales,2437.55,0.0,0.0,0.0,2437.55,10300.0,0.0,0.0,0.0,"FRANCISCO GUILLERMO CABEZA DE VACA TORRES,LUIS BERNARDO CABEZA DE VACA TORRES,ANA ISABEL CABEZA DE VACA TORRES,MARTHA VIANNEY SAMANO ALVAREZ",0.0,0,17,0.0,0.0,0.0,0.0,0.0,0.0,16599.6,0.0,0.0,data/2024/FDC150717BVA.xlsx
TRANS006659/2025,TMM1602084G4,TORTILLA DE MAIZ MEXICANA AC,Organizaciones civiles y fideicomisos culturales,"PROMOVER AL MAÍZ Y A LA TORTILLA COMO ELEMENTOS FUNDAMENTALES DE LA CULTURA, LA NUTRICIÓN Y EL DESARROLLO ECONÓMICO DE MÉXICO.","EL MAÍZ Y LA TORTILLA COMO PATRIMONIO NATURAL Y CULTURAL DEL PUEBLO MEXICANO,LA IMPORTANCIA DE LA BIODIVERSIDAD Y LA CONSERVACIÓN DEL MEDIO AMBIENTE, EL VALOR DE LA CULTURA Y CONOCIMIENTO DE LOS PUEBLOS ORIGINARIOS,LA OBSERVANCIA DE LOS DERECHOS HUMANOS,LA ALIMENTACIÓN NUTRITIVA, SUFICIENTE Y DE CA",Culturales,83648.0,10266.0,0.0,589007.0,495093.0,649363.0,0.0,0.0,0.0,"SANTIAGO ZERTUCHE COINDREAU,RAFAEL MIER SAINZ TRAPAGA",0.0,3,0,609585.0,190212.0,0.0,957819.0,563086.0,345632.0,0.0,0.0,0.0,data/2024/TMM1602084G4.xlsx
TRANS008390/2025,LNI910122SR8,LABORATORIO NACIONAL DE INFORMATICA AVANZADA AC,Organizaciones civiles y fideicomisos para la investigación científica o tecnológica,"FOMENTAR LA APLICACIÓN DE TECNOLOGÍAS AVANZADAS A TRAVÉS DE UN MODELO INTEGRAL QUE ARTICULA LA INVESTIGACIÓN APLICADA, LA TRANSFERENCIA TECNOLÓGICA, EL DESARROLLO DE COMPETENCIAS Y LA FORMACIÓN DE CAPITAL HUMANO ALTAMENTE ESPECIALIZADO. LANIA OFRECE PROGRAMAS DE EDUCACIÓN CONTINUA Y DE POSGRADO, ASÍ COMO SERVICIOS TECNOLÓGICOS ACCESIBLES, ORIENTADOS A UNA AUDIENCIA DIVERSA EN CONOCIMIENTOS Y NECESIDADES, CONTRIBUYENDO DE MANERA SIGNIFICATIVA AL DESARROLLO CIENTÍFICO, TECNOLÓGICO Y SOCIAL DEL PAÍS.","CONSOLIDARSE COMO UNA INSTITUCIÓN DE REFERENCIA NACIONAL E INTERNACIONAL EN LA APLICACIÓN, TRANSMISIÓN, DIFUSIÓN Y APROVECHAMIENTO DE LA TECNOLOGÍA INFORMÁTICA, RECONOCIDA POR SU CAPACIDAD PARA IMPULSAR LA INNOVACIÓN, SU MODELO EDUCATIVO INTEGRAL, FLEXIBLE Y ADAPTABLE, Y SU COMPROMISO CON LA TRANSF",Investigación científica o tecnológica ,1755839.0,2662832.0,0.0,6932064.0,2513393.0,85908.0,0.0,0.0,0.0,"FRANCISCO JOSE BARNES DE CASTRO,OFELIA DELFINA CERVANTES VILLAGOMEZ,ROGELIO DAVILA PEREZ,CORA BEATRIZ EXCELENTE TOLEDO,JUAN MANUEL GALLASTEGUI ARMELLA,MARIA CRISTINA LOYO VARELA,FERNANDO LUIS ECHEAGARAY MORENO,RAUL GERARDO QUINTERO FLORES,MARIA GUADALUPE DEL PERPETUO SOCORRO RODRIGUEZ ULIBARRI",0.0,12,7,1603818.0,1932294.0,1102704.0,3120906.0,399.0,1590470.0,340914.0,281574.0,0.0,data/2024/LNI910122SR8.xlsx
